epoch, max, min, mean, standev
233, 8.000000, 3.000000, 6.200000, 1.112862
234, 8.000000, 3.000000, 6.047619, 1.086463
235, 8.000000, 4.000000, 6.339623, 0.860640
236, 9.000000, 3.000000, 6.161905, 1.084185
237, 9.000000, 3.000000, 6.114286, 1.103441
238, 8.000000, 3.000000, 6.238095, 1.087727
239, 9.000000, 3.000000, 6.171429, 1.104685
240, 8.000000, 3.000000, 6.295238, 0.929473
241, 8.000000, 3.000000, 6.358491, 0.906996
242, 9.000000, 3.000000, 6.219048, 1.151762
243, 9.000000, 3.000000, 6.259615, 1.061188
244, 8.000000, 3.000000, 6.048077, 1.100572
245, 9.000000, 3.000000, 6.038095, 1.167870
246, 8.000000, 3.000000, 6.132075, 1.033491
247, 8.000000, 3.000000, 6.067961, 1.198546
248, 9.000000, 3.000000, 6.163462, 1.270353
249, 8.000000, 3.000000, 6.247619, 0.997892
250, 9.000000, 3.000000, 6.216981, 1.146462
251, 8.000000, 3.000000, 6.037383, 1.140384
252, 9.000000, 3.000000, 6.160377, 1.196318
253, 7.000000, 3.000000, 6.028571, 1.095947
254, 8.000000, 3.000000, 6.096154, 1.038289
255, 8.000000, 3.000000, 6.230769, 1.054171
256, 8.000000, 3.000000, 6.000000, 1.086716
257, 8.000000, 3.000000, 5.886792, 1.173686
258, 7.000000, 3.000000, 6.085714, 0.981701
259, 9.000000, 3.000000, 5.847619, 1.299267
260, 8.000000, 3.000000, 6.145631, 1.079286
261, 7.000000, 3.000000, 6.250000, 0.932165
262, 8.000000, 3.000000, 6.257143, 0.866343
263, 9.000000, 3.000000, 6.163462, 1.098194
264, 8.000000, 3.000000, 6.259615, 0.985282
265, 8.000000, 3.000000, 6.200000, 1.059753
266, 8.000000, 3.000000, 6.094340, 1.125702
267, 9.000000, 3.000000, 5.981308, 1.149087
268, 9.000000, 3.000000, 6.274510, 1.118316
269, 9.000000, 3.000000, 6.207547, 1.057553
270, 8.000000, 3.000000, 6.203883, 1.069719
271, 8.000000, 3.000000, 5.914286, 1.271842
272, 8.000000, 3.000000, 5.962264, 1.178575
273, 8.000000, 3.000000, 5.962617, 1.063327
274, 8.000000, 3.000000, 6.018692, 1.189429
275, 8.000000, 3.000000, 5.971154, 1.194297
276, 8.000000, 3.000000, 6.009434, 1.082284
277, 7.000000, 3.000000, 6.037736, 1.041286
278, 7.000000, 3.000000, 5.849057, 1.185568
279, 7.000000, 3.000000, 6.038095, 1.073490
280, 7.000000, 3.000000, 5.990566, 0.980722
281, 8.000000, 3.000000, 5.990385, 1.110368
282, 7.000000, 3.000000, 6.174757, 0.890331
283, 8.000000, 3.000000, 6.126214, 0.966899
284, 8.000000, 3.000000, 5.980952, 1.176541
285, 8.000000, 3.000000, 6.105769, 1.096493
286, 7.000000, 3.000000, 6.084906, 1.052145
287, 8.000000, 3.000000, 6.019048, 1.028264
288, 8.000000, 4.000000, 6.130841, 0.991322
289, 8.000000, 3.000000, 6.207547, 0.982872
290, 8.000000, 3.000000, 6.086538, 1.115735
291, 8.000000, 3.000000, 5.962264, 1.202573
292, 9.000000, 3.000000, 6.037736, 1.120583
293, 9.000000, 3.000000, 5.943396, 1.093968
294, 8.000000, 3.000000, 6.114286, 1.058975
295, 9.000000, 3.000000, 6.174757, 1.132646
296, 8.000000, 3.000000, 6.161905, 1.185844
297, 8.000000, 3.000000, 6.196262, 1.284444
298, 9.000000, 3.000000, 6.114286, 1.162840
299, 8.000000, 3.000000, 6.125000, 0.982245
300, 8.000000, 3.000000, 6.198113, 1.036660
301, 8.000000, 3.000000, 6.000000, 1.238540
302, 8.000000, 3.000000, 6.142857, 1.212345
303, 8.000000, 3.000000, 6.018868, 1.257216
304, 8.000000, 3.000000, 5.980952, 1.168340
305, 8.000000, 3.000000, 5.961165, 1.028251
306, 8.000000, 3.000000, 5.933333, 1.295456
307, 8.000000, 3.000000, 6.009434, 1.150530
308, 8.000000, 3.000000, 6.209524, 1.098034
309, 8.000000, 3.000000, 6.390476, 0.935365
