epoch, max, min, mean, standev
174, 4161.000000, 2206.000000, 3151.619048, 382.604596
175, 3725.000000, 2060.000000, 3116.238095, 438.040908
176, 3998.000000, 1857.000000, 3161.485714, 446.855598
177, 3919.000000, 2214.000000, 3133.735849, 399.111258
178, 4045.000000, 2215.000000, 3138.485714, 390.877615
179, 3810.000000, 2182.000000, 3151.403846, 395.472914
180, 4003.000000, 2181.000000, 3126.557692, 422.641642
181, 3768.000000, 2280.000000, 3196.981132, 348.903834
182, 3825.000000, 1978.000000, 3170.980769, 380.236385
183, 3787.000000, 2214.000000, 3101.542857, 452.067388
184, 3789.000000, 2202.000000, 3109.663551, 416.575503
185, 3971.000000, 2218.000000, 3144.400000, 398.138254
186, 3788.000000, 2192.000000, 3139.723810, 384.371978
187, 4136.000000, 2221.000000, 3150.320755, 389.035083
188, 3707.000000, 2069.000000, 3178.190476, 346.153898
189, 3856.000000, 2212.000000, 3164.807692, 389.800548
190, 4148.000000, 2239.000000, 3152.895238, 392.651635
191, 3900.000000, 2054.000000, 3101.580952, 468.844627
192, 4079.000000, 2206.000000, 3173.250000, 356.247098
193, 4054.000000, 2189.000000, 3187.190476, 358.497964
194, 4027.000000, 2233.000000, 3156.116505, 388.610327
195, 3705.000000, 2017.000000, 3155.047619, 350.562663
196, 3807.000000, 2126.000000, 3175.198113, 376.840282
197, 4027.000000, 2019.000000, 3176.650943, 426.526548
198, 4071.000000, 2235.000000, 3160.533333, 393.041152
199, 3717.000000, 2004.000000, 3134.276190, 406.665935
200, 4129.000000, 2022.000000, 3129.480769, 484.432427
201, 4036.000000, 2005.000000, 3092.242991, 496.526099
202, 3751.000000, 1983.000000, 3064.514286, 504.719841
203, 4082.000000, 1969.000000, 3113.273585, 498.380129
204, 4003.000000, 1861.000000, 3139.075472, 468.157700
205, 4038.000000, 1908.000000, 3142.428571, 450.627871
206, 3883.000000, 2007.000000, 3138.226415, 452.978866
207, 4142.000000, 2033.000000, 3144.471698, 453.059172
208, 3654.000000, 2026.000000, 3155.924528, 383.486703
209, 3678.000000, 2019.000000, 3172.716981, 401.866094
210, 4290.000000, 1986.000000, 3145.672897, 439.246670
211, 3677.000000, 2014.000000, 3149.452830, 405.651390
212, 4042.000000, 2003.000000, 3171.216981, 402.618548
213, 3989.000000, 2007.000000, 3122.200000, 382.768719
214, 3913.000000, 1984.000000, 3127.233645, 465.668896
215, 4163.000000, 1929.000000, 3120.924528, 423.357368
216, 4024.000000, 2008.000000, 3192.230769, 395.788858
217, 4017.000000, 2003.000000, 3206.609524, 381.830422
218, 4117.000000, 1949.000000, 3221.447619, 438.600549
219, 4063.000000, 2012.000000, 3227.726415, 377.307517
220, 4037.000000, 1839.000000, 3177.828571, 444.538513
221, 4172.000000, 1997.000000, 3186.933962, 447.598104
222, 4217.000000, 1992.000000, 3151.619048, 482.436711
223, 3785.000000, 1960.000000, 3098.405660, 494.070012
224, 4070.000000, 2049.000000, 3153.828571, 439.699602
225, 3766.000000, 2005.000000, 3181.339623, 425.211989
226, 3706.000000, 2038.000000, 3247.628571, 405.548519
227, 4247.000000, 1988.000000, 3114.161905, 519.360556
228, 4038.000000, 2033.000000, 3196.180952, 435.137529
229, 3905.000000, 2018.000000, 3135.447619, 477.998350
230, 3759.000000, 1976.000000, 3139.471698, 417.803923
231, 3900.000000, 2018.000000, 3185.247619, 412.179544
232, 3765.000000, 2022.000000, 3165.553398, 486.673235
233, 3809.000000, 1886.000000, 3197.761905, 442.701378
234, 3717.000000, 2008.000000, 3130.476190, 417.671455
235, 3855.000000, 2211.000000, 3250.613208, 344.147991
236, 4077.000000, 2061.000000, 3165.800000, 421.819283
237, 4040.000000, 2025.000000, 3167.409524, 433.873269
238, 3760.000000, 2025.000000, 3197.780952, 409.474193
239, 3960.000000, 2028.000000, 3193.085714, 437.407949
240, 3847.000000, 2048.000000, 3217.580952, 353.171912
241, 3792.000000, 2048.000000, 3228.471698, 355.540265
242, 4063.000000, 2034.000000, 3183.266667, 448.734315
243, 4099.000000, 2000.000000, 3174.269231, 399.327839
244, 3758.000000, 1804.000000, 3126.442308, 422.833549
245, 4053.000000, 1991.000000, 3104.152381, 466.286986
246, 3998.000000, 2033.000000, 3170.433962, 403.472428
247, 4003.000000, 2010.000000, 3119.708738, 436.384806
248, 4044.000000, 2017.000000, 3145.519231, 467.045537
249, 3844.000000, 1997.000000, 3173.990476, 369.483670
250, 3989.000000, 1979.000000, 3198.103774, 444.486840
251, 3712.000000, 1790.000000, 3104.766355, 437.759531
252, 4048.000000, 2006.000000, 3143.820755, 433.345233
253, 3752.000000, 1949.000000, 3137.133333, 445.848048
254, 3951.000000, 1952.000000, 3130.250000, 393.105676
255, 3733.000000, 2024.000000, 3186.000000, 378.955591
256, 4123.000000, 2046.000000, 3117.990566, 427.165218
257, 3886.000000, 1992.000000, 3053.462264, 445.053430
258, 3736.000000, 1993.000000, 3125.657143, 397.976367
259, 4100.000000, 2025.000000, 3026.647619, 476.586944
260, 4002.000000, 2001.000000, 3140.320388, 419.361915
261, 3716.000000, 2066.000000, 3174.269231, 369.527519
262, 3792.000000, 1989.000000, 3192.571429, 318.167132
263, 3809.000000, 2013.000000, 3151.230769, 398.816751
264, 3853.000000, 1999.000000, 3192.259615, 363.047832
265, 3790.000000, 1991.000000, 3189.514286, 407.025635
266, 3725.000000, 1973.000000, 3145.349057, 395.893638
267, 3966.000000, 2018.000000, 3106.710280, 428.286802
268, 4310.000000, 2010.000000, 3197.333333, 409.074477
269, 4203.000000, 2016.000000, 3166.509434, 391.845213
270, 3798.000000, 1993.000000, 3174.932039, 401.134867
271, 4000.000000, 1968.000000, 3077.438095, 494.786880
272, 3837.000000, 2006.000000, 3100.660377, 448.966239
273, 3821.000000, 2033.000000, 3078.588785, 408.807976
274, 3720.000000, 2028.000000, 3094.635514, 438.251659
275, 4172.000000, 1993.000000, 3107.317308, 453.091672
276, 4048.000000, 2024.000000, 3115.896226, 399.433049
277, 3742.000000, 2015.000000, 3116.311321, 410.096164
278, 3771.000000, 2029.000000, 3038.141509, 460.813741
279, 3622.000000, 2027.000000, 3100.733333, 413.144584
280, 3715.000000, 2016.000000, 3106.584906, 381.411735
281, 3695.000000, 1979.000000, 3107.067308, 402.840503
282, 3690.000000, 2030.000000, 3178.466019, 332.158650
283, 3725.000000, 2008.000000, 3139.203883, 357.764584
284, 4103.000000, 2049.000000, 3070.161905, 450.337419
285, 3779.000000, 2014.000000, 3138.115385, 410.366881
286, 3691.000000, 1973.000000, 3138.245283, 433.874303
287, 3718.000000, 2041.000000, 3103.990476, 371.228716
288, 3805.000000, 2205.000000, 3177.046729, 333.980351
289, 3749.000000, 2037.000000, 3166.377358, 374.828963
290, 3789.000000, 1857.000000, 3118.971154, 420.289324
291, 3743.000000, 1912.000000, 3092.462264, 450.341990
292, 3965.000000, 1989.000000, 3111.150943, 410.222235
293, 4002.000000, 2017.000000, 3086.254717, 407.050367
294, 3865.000000, 2023.000000, 3145.495238, 411.090953
295, 4006.000000, 1919.000000, 3148.116505, 420.055466
296, 4015.000000, 2032.000000, 3147.828571, 419.174818
297, 4071.000000, 2020.000000, 3167.700935, 453.973551
298, 4152.000000, 2023.000000, 3138.723810, 418.797282
299, 4016.000000, 1991.000000, 3219.240385, 389.230870
300, 3940.000000, 2040.000000, 3244.424528, 399.473247
301, 4229.000000, 1983.000000, 3166.692308, 471.697103
302, 3788.000000, 2016.000000, 3156.523810, 447.175475
303, 3758.000000, 1971.000000, 3107.528302, 466.018622
304, 3917.000000, 2040.000000, 3129.942857, 435.408337
305, 3721.000000, 1993.000000, 3132.475728, 404.418800
306, 3836.000000, 2003.000000, 3106.085714, 451.081523
307, 3838.000000, 2018.000000, 3130.716981, 445.976249
308, 3786.000000, 1990.000000, 3180.161905, 412.381967
309, 3818.000000, 1976.000000, 3259.000000, 353.597718
