epoch, max, min, mean, standev
146, 83.333333, 0.000000, 47.000000, 17.144661
147, 83.333333, 0.000000, 47.500000, 15.780303
148, 83.333333, 0.000000, 40.333333, 22.244938
149, 83.333333, 0.000000, 42.000000, 22.156468
150, 83.333333, 0.000000, 47.108844, 17.095097
151, 66.666667, 0.000000, 46.127946, 15.581743
152, 66.666667, 0.000000, 42.333333, 20.019631
153, 66.666667, 0.000000, 46.666667, 15.891043
154, 83.333333, 0.000000, 45.333333, 18.513804
155, 83.333333, 0.000000, 47.500000, 16.304998
156, 83.333333, 0.000000, 42.500000, 20.702451
157, 83.333333, 0.000000, 45.333333, 18.664743
158, 83.333333, 0.000000, 47.833333, 18.600743
159, 83.333333, 0.000000, 46.833333, 19.200490
160, 83.333333, 0.000000, 48.166667, 18.179644
161, 83.333333, 0.000000, 50.000000, 16.240339
162, 83.333333, 0.000000, 46.666667, 21.711298
163, 83.333333, 0.000000, 44.500000, 22.480195
164, 83.333333, 0.000000, 51.166667, 21.221799
165, 83.333333, 0.000000, 47.000000, 22.143801
166, 83.333333, 0.000000, 48.833333, 22.000791
167, 83.333333, 0.000000, 50.666667, 18.028535
168, 83.333333, 0.000000, 48.833333, 21.353605
169, 83.333333, 0.000000, 47.666667, 22.224747
170, 83.333333, 0.000000, 46.666667, 19.245009
171, 83.333333, 0.000000, 48.333333, 21.254167
172, 83.333333, 0.000000, 46.333333, 21.914537
173, 83.333333, 0.000000, 49.333333, 20.640692
174, 83.333333, 0.000000, 50.833333, 20.566473
175, 83.333333, 0.000000, 52.166667, 20.330463
176, 83.333333, 0.000000, 50.000000, 19.819613
177, 83.333333, 0.000000, 46.833333, 23.294219
178, 83.333333, 0.000000, 49.000000, 22.199483
179, 83.333333, 0.000000, 45.833333, 22.520100
180, 83.333333, 0.000000, 49.666667, 21.052550
181, 83.333333, 0.000000, 51.000000, 19.651852
182, 83.333333, 0.000000, 50.000000, 19.677535
183, 83.333333, 0.000000, 51.500000, 17.097955
184, 83.333333, 0.000000, 52.000000, 20.278643
185, 83.333333, 0.000000, 54.000000, 18.968933
186, 83.333333, 0.000000, 55.500000, 17.416628
187, 83.333333, 0.000000, 51.833333, 24.145904
188, 83.333333, 0.000000, 55.000000, 21.646585
189, 83.333333, 0.000000, 57.333333, 21.623241
190, 83.333333, 0.000000, 56.000000, 23.985592
191, 83.333333, 0.000000, 58.166667, 17.163471
192, 83.333333, 0.000000, 52.333333, 22.969750
193, 83.333333, 0.000000, 54.666667, 23.340547
194, 83.333333, 0.000000, 53.333333, 25.513800
195, 83.333333, 0.000000, 54.500000, 23.790023
196, 83.333333, 0.000000, 57.666667, 22.021824
197, 83.333333, 0.000000, 59.333333, 23.128005
198, 83.333333, 0.000000, 59.833333, 22.234214
199, 83.333333, 0.000000, 59.666667, 25.643240
200, 83.333333, 0.000000, 63.166667, 20.826767
201, 83.333333, 0.000000, 59.500000, 25.431738
202, 83.333333, 0.000000, 62.666667, 25.195086
203, 83.333333, 0.000000, 64.965986, 20.930501
204, 83.333333, 0.000000, 64.166667, 25.773663
205, 83.333333, 0.000000, 63.500000, 22.807323
206, 83.333333, 0.000000, 65.166667, 23.935824
207, 83.333333, 0.000000, 59.965636, 28.327184
208, 83.333333, 0.000000, 60.481100, 29.198355
209, 83.333333, 0.000000, 60.416667, 27.704582
210, 83.333333, 0.000000, 63.020833, 24.447476
211, 83.333333, 0.000000, 67.869416, 21.683677
212, 83.333333, 0.000000, 66.156463, 22.761033
213, 83.333333, 0.000000, 64.500000, 26.342197
214, 83.333333, 0.000000, 65.833333, 25.111983
215, 83.333333, 0.000000, 68.166667, 23.700218
216, 83.333333, 0.000000, 69.000000, 22.600319
217, 83.333333, 0.000000, 70.333333, 21.396267
218, 83.333333, 0.000000, 70.333333, 23.159526
219, 83.333333, 0.000000, 64.833333, 23.197657
220, 83.333333, 0.000000, 70.500000, 22.077178
221, 83.333333, 0.000000, 70.202020, 20.793871
222, 83.333333, 0.000000, 66.166667, 25.008977
223, 83.333333, 0.000000, 70.000000, 22.597836
224, 83.333333, 0.000000, 72.619048, 18.576180
225, 83.333333, 0.000000, 68.500000, 24.261829
226, 83.333333, 0.000000, 66.333333, 26.055712
227, 83.333333, 0.000000, 70.875421, 23.850374
228, 83.333333, 0.000000, 70.833333, 22.520100
